,X,name,status,region,city,funding_rounds,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,total_investment,market_type,diff_funding_year,status_label,total_investment_label,diff_funding_year_label,funding_rounds_label,seed_label,venture_label,total_investment_cde,diff_funding_year_cde,funding_rounds_cde,seed_cde,venture_cde
5046,5339,Inmagic,operating,Boston,Woburn,2,0,7.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.40E+07,1,1.833333333,1,high_medium,high,low,low,medium,2,1,0,0,1
5047,5340,inMarket,operating,Los Angeles,Los Angeles,1,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.00E+06,1,0,1,low_medium,low,low,low,low,1,0,0,0,0
5048,5341,inMarket,operating,Los Angeles,Los Angeles,1,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.00E+06,1,0,1,low_medium,low,low,low,low,1,0,0,0,0
5049,5342,InMobi,operating,SF Bay Area,San Francisco,5,0,220100000,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,435700000,1,7.916666667,1,high,high,high,low,high,3,1,1,0,2
5050,5343,Inneractive,operating,SF Bay Area,San Mateo,3,0,1.40E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.50E+07,0,3.416666667,1,high,high,high,low,high,3,1,1,0,2
5051,5344,"Innercircuit, Inc.",operating,SF Bay Area,San Jose,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,1,0,1,low_medium,low,low,high,low,1,0,0,1,0
5052,5345,InnerRewards,operating,SF Bay Area,San Francisco,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+06,1,0,1,low_medium,low,low,low,low,1,0,0,0,0
5053,5346,InnerWorkings,operating,SF Bay Area,San Francisco,2,0,12960000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21760000,0,2.75,1,high_medium,high,low,low,medium,2,1,0,0,1
5054,5347,InnoCentive,operating,Boston,Waltham,4,0,30300000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53100000,0,5.666666667,1,high,high,high,low,high,3,1,1,0,2
5055,5348,Innography,operating,Austin,Austin,4,0,1.30E+07,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29500000,0,5.416666667,1,high,high,high,low,medium,3,1,1,0,1
5056,5349,InnoPad,operating,Boston,Peabody,5,0,13431225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15331225,1,2.833333333,1,high_medium,high,high,low,high,2,1,1,0,2
5057,5350,InnoPath Software,operating,SF Bay Area,Sunnyvale,2,0,20500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.10E+07,1,1.416666667,1,high,high,low,low,high,3,1,0,0,2
5058,5351,Innotas,operating,SF Bay Area,San Francisco,6,0,20734043,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,35234059,1,5.5,1,high,high,high,low,high,3,1,1,0,2
5059,5352,Innov-X Systems,acquired,Boston,Woburn,1,0,28750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28750000,1,0,1,high,low,low,low,high,3,0,0,0,2
5060,5353,Innovari,operating,Austin,Austin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5061,5354,Innovashop.tv,operating,Los Angeles,Los Angeles,1,0,4.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E+06,1,0,1,high_medium,low,low,low,medium,2,0,0,0,1
5062,5355,Innovaspire,operating,SF Bay Area,San Carlos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,1,low,low,low,low,low,0,0,0,0,0
5063,5356,Innovate Wireless Health,operating,Austin,Austin,2,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,0,1.166666667,1,low,low,low,low,low,0,0,0,0,0
5064,5357,Innovational Funding,operating,New York City,New York,1,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1,low,low,low,low,low,0,0,0,0,0
5065,5358,Innovative Healthcare,operating,Seattle,Bellevue,2,0,1271255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271255,1,0.5,1,low_medium,low,low,low,medium,1,0,0,0,1
5066,5359,Innovative Pulmonary Solutions,operating,Seattle,Bellevue,2,0,20600000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30600000,0,0.333333333,1,high,low,low,low,high,3,0,0,0,2
5067,5360,Innovative Silicon,operating,SF Bay Area,Santa Clara,4,0,7.20E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.44E+08,1,3.666666667,1,high,high,high,low,high,3,1,1,0,2
5068,5361,Innoveer Solutions (now Cloud Sherpas),acquired,Boston,Boston,1,0,1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000,1,0,1,low_medium,low,low,low,medium,1,0,0,0,1
5069,5362,Innovega,operating,Seattle,Bellevue,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,1,3.416666667,1,low_medium,high,low,low,low,1,1,0,0,0
5070,5363,Innovid,operating,New York City,New York,4,0,27600000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,51100000,1,5.166666667,1,high,high,high,low,high,3,1,1,0,2
5071,5364,Innovolt,operating,Atlanta,Atlanta,6,0,16975765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25275765,1,2.083333333,1,high,high,high,low,high,3,1,1,0,2
5072,5365,innRoad,operating,New York City,New York,5,4645311,11915903,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24261214,0,5.333333333,1,high,high,high,high,medium,3,1,1,1,1
5073,5366,Inotek Pharmaceuticals,operating,Boston,Lexington,2,0,23600000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54200000,1,2.166666667,1,high,high,low,low,high,3,1,0,0,2
5074,5367,Inova Labs,operating,Austin,Austin,3,0,19787500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,37887500,0,4.666666667,1,high,high,high,low,high,3,1,1,0,2
5075,5368,Inovance Financial Technologies,operating,New York City,New York,2,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,1,0.666666667,1,low,low,low,low,low,0,0,0,0,0
5076,5369,INPHI,operating,SF Bay Area,Santa Clara,3,0,27105665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51205665,1,9.333333333,1,high,high,high,low,high,3,1,1,0,2
5077,5370,Inporia,operating,SF Bay Area,San Francisco,1,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,1,0,1,low_medium,low,low,high,low,1,0,0,1,0
5078,5371,InPronto,operating,SF Bay Area,San Francisco,3,0,3130697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130697,1,3.25,1,high_medium,high,high,low,medium,2,1,1,0,1
5079,5372,INRIX,operating,Seattle,Kirkland,8,0,143100018,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,286200036,0,9.5,1,high,high,high,low,high,3,1,1,0,2
5080,5373,InSequent,operating,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5081,5374,Inside Social,operating,Seattle,Seattle,3,1200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245000,0,0.25,1,low_medium,low,high,high,low,1,0,1,1,0
5082,5375,Inside Warehouse,operating,SF Bay Area,San Francisco,1,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,1,0,1,low_medium,low,low,low,low,1,0,0,0,0
5083,5377,InsideMaps,operating,SF Bay Area,Mountain View,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5084,5378,InsideTrack,operating,SF Bay Area,San Francisco,3,0,5750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750000,0,8.5,1,high_medium,high,high,low,medium,2,1,1,0,1
5085,5379,InsideView,operating,SF Bay Area,San Francisco,6,0,43462000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,86862000,1,6.166666667,1,high,high,high,low,high,3,1,1,0,2
5086,5380,Insight Communications,acquired,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5087,5381,Insight Direct (ServiceCEO),operating,Boston,Boston,2,0,1.00E+06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000,1,0.583333333,1,low_medium,low,low,low,low,1,0,0,0,0
5088,5382,Insight Guru,operating,Boston,Boston,2,0,3.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E+06,1,2.166666667,1,low_medium,high,low,low,medium,1,1,0,0,1
5089,5383,Insightera,acquired,SF Bay Area,San Mateo,2,0,6500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11500000,0,0.75,1,high_medium,low,low,low,medium,2,0,0,0,1
5090,5384,Insightly,operating,SF Bay Area,San Francisco,2,0,1.30E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.60E+07,1,0.916666667,1,high,low,low,low,medium,3,0,0,0,1
5091,5385,Insightpool,operating,Atlanta,Atlanta,3,500000,4.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8500000,1,1.583333333,1,high_medium,high,high,high,medium,2,1,1,1,1
5092,5386,InsightSquared,operating,Boston,Cambridge,4,1000000,2.60E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5.30E+07,1,3.75,1,high,high,high,high,high,3,1,1,1,2
5093,5387,inSilica,operating,SF Bay Area,Santa Clara,2,0,1.80E+07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20063363,1,3.333333333,1,high_medium,high,low,low,high,2,1,0,0,2
5094,5388,InSite Vision,operating,SF Bay Area,Alameda,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24568730,1,3.25,1,high,high,low,low,low,3,1,0,0,0
5095,5389,Inson Medical Systems,operating,Seattle,Bellevue,1,0,642536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642536,1,0,1,low_medium,low,low,low,low,1,0,0,0,0
5096,5390,InSpa,operating,Seattle,Bellevue,4,0,2901004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721004,1,2.416666667,1,high_medium,high,high,low,medium,2,1,1,0,1
5097,5391,inSparq,operating,New York City,New York,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,1,low,high,low,low,low,0,1,0,0,0
5098,5392,Instablogs,acquired,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5099,5393,Instacart,operating,SF Bay Area,San Francisco,4,2300000,52500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,107300000,0,2,1,high,high,high,high,high,3,1,1,1,2
5100,5394,Instaclustr,operating,SF Bay Area,San Mateo,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,1,low_medium,low,low,high,low,1,0,0,1,0
5101,5395,InstaGIS,operating,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5102,5396,Instagram,acquired,SF Bay Area,San Francisco,3,500000,5.70E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,114500000,1,2.083333333,1,high,high,high,high,high,3,1,1,1,2
5103,5397,InstallMonetizer,operating,SF Bay Area,San Jose,2,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,0,1,1,low_medium,low,low,high,low,1,0,0,1,0
5104,5398,InstallShield Software Corporation,acquired,Chicago,Schaumburg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5105,5399,Instant Information,operating,New York City,New York,1,0,119999911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119999911,1,0,1,high,low,low,low,high,3,0,0,0,2
5106,5400,Instantis,acquired,SF Bay Area,Santa Clara,1,0,8800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17600000,1,0,1,high_medium,low,low,low,medium,2,0,0,0,1
5107,5402,Instapage,operating,SF Bay Area,San Francisco,1,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E+05,0,0,1,low_medium,low,low,high,low,1,0,0,1,0
5108,5403,Instapio,operating,Los Angeles,Santa Monica,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,1,low,low,low,low,low,0,0,0,0,0
5109,5404,Instart Logic,operating,SF Bay Area,Palo Alto,3,0,5.20E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.04E+08,1,2.25,1,high,high,high,low,high,3,1,1,0,2
5110,5405,Insticator,operating,New York City,New York,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,1,0,1,low_medium,low,low,low,low,1,0,0,0,0
5111,5406,Instinctiv,acquired,New York City,New York,4,750000,400002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420698,1,2.916666667,1,low_medium,high,high,high,low,1,1,1,1,0
5112,5407,InStream Media,operating,Boston,Newton,3,0,1300000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142981,0,2.083333333,1,low_medium,high,high,low,medium,1,1,1,0,1
5113,5408,Insurance Noodle,acquired,Chicago,Chicago,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16150000,1,1.75,1,high_medium,high,high,low,low,2,1,1,0,0
5114,5409,InSync Software,operating,SF Bay Area,San Jose,3,0,12399999,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,24799998,1,4.25,1,high,high,high,low,medium,3,1,1,0,1
5115,5410,Intacct,operating,SF Bay Area,San Jose,9,0,94800000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,176800000,1,7.666666667,1,high,high,high,low,high,3,1,1,0,2
5116,5411,Intact Medical,operating,Boston,Framingham,1,0,4.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E+06,1,0,1,high_medium,low,low,low,medium,2,0,0,0,1
5117,5412,Intapp,operating,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5118,5413,Intarcia Therapeutics,operating,SF Bay Area,Hayward,8,0,238514583,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,758332126,1,7,1,high,high,high,low,high,3,1,1,0,2
5119,5414,IntegenX,operating,SF Bay Area,Pleasanton,5,0,78200000,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,166400000,1,8,1,high,high,high,low,high,3,1,1,0,2
5120,5415,Integral Ad Science,operating,New York City,New York,4,0,49750000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,99500000,0,4.166666667,1,high,high,high,low,high,3,1,1,0,2
5121,5416,Integral Technologies,operating,Seattle,Bellingham,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5122,5417,Integral Wave Technologies,operating,Austin,Austin,1,0,1.60E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.20E+07,1,0,1,high,low,low,low,high,3,0,0,0,2
5123,5418,IntegralReach,acquired,Boston,Cambridge,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1,low,low,low,low,low,0,0,0,0,0
5124,5419,Integrated Development Enterprise,operating,Boston,Concord,1,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1,0,1,low_medium,low,low,low,medium,1,0,0,0,1
5125,5420,Integrated Diagnostics,operating,Seattle,Seattle,6,1800000,70250000,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,159300000,1,4.5,1,high,high,high,high,high,3,1,1,1,2
5126,5421,Integrated Materials,acquired,SF Bay Area,Sunnyvale,1,0,8800000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17600000,0,0,1,high_medium,low,low,low,medium,2,0,0,0,1
5127,5422,Integrated Plasmonics,operating,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3538027,0,0,1,high_medium,low,low,low,low,2,0,0,0,0
5128,5423,Integrated Solar Analytics Solutions,operating,Los Angeles,La Canada Flintridge,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,0,0,1,low,low,low,low,low,0,0,0,0,0
5129,5424,Integrated Trade Processing,operating,New York City,New York,1,0,9.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.80E+07,0,0,1,high_medium,low,low,low,medium,2,0,0,0,1
5130,5425,Intelen,operating,New York City,New York,4,250000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3110000,1,3.666666667,1,low_medium,high,high,low,low,1,1,1,0,0
5131,5426,IntelePeer,operating,SF Bay Area,San Mateo,4,4102097,3.70E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59102097,0,4.5,1,high,high,high,high,high,3,1,1,1,2
5132,5427,InteliWISE USA,operating,SF Bay Area,Sunnyvale,1,0,2.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.00E+06,1,0,1,high_medium,low,low,low,medium,2,0,0,0,1
5133,5428,Intellecap,operating,SF Bay Area,Palo Alto,1,0,9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9971,1,0,1,low,low,low,low,low,0,0,0,0,0
5134,5429,Intelleflex,operating,SF Bay Area,Santa Clara,4,0,4.40E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.00E+07,1,3.75,1,high,high,high,low,high,3,1,1,0,2
5135,5430,IntelliBatt,operating,SF Bay Area,San Rafael,1,0,2.20E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20E+07,1,0,1,high_medium,low,low,low,high,2,0,0,0,2
5136,5431,Intellicheck Mobilisa,operating,Seattle,Port Townsend,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4500000,1,3.25,1,high_medium,high,low,low,low,2,1,0,0,0
5137,5432,Intelliden,acquired,SF Bay Area,Menlo Park,3,0,8.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.01E+08,1,1.416666667,1,high,high,high,low,high,3,1,1,0,2
5138,5433,Intelligence Architects,operating,Chicago,Wheaton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5139,5434,Intelligent Beauty,operating,Los Angeles,El Segundo,2,0,4.30E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8.60E+07,0,0.833333333,1,high,low,low,low,high,3,0,0,0,2
5140,5435,Intelligent Business Entertainment,operating,Boston,Newton,3,0,5436783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831783,1,1.416666667,1,high_medium,high,high,low,medium,2,1,1,0,1
5141,5436,IntelligentMDx,operating,Boston,Waltham,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605000,0,0,1,low_medium,low,low,low,low,1,0,0,0,0
5142,5437,Intelligize,operating,New York City,New York,2,0,3590727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590727,1,0.666666667,1,high_medium,low,low,low,medium,2,0,0,0,1
5143,5438,"IntelliQuest Information Group, Inc",operating,Austin,Austin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5144,5439,Intellution,acquired,Boston,Norwood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5145,5440,Intematix,operating,SF Bay Area,Fremont,4,0,40700000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57200000,0,5.25,1,high,high,high,low,high,3,1,1,0,2
5146,5441,Intent,operating,Los Angeles,Santa Monica,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,1,low,low,low,low,low,0,0,0,0,0
5147,5442,Intent Media,operating,New York City,New York,4,0,50985000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,101685000,0,7,1,high,high,high,low,high,3,1,1,0,2
5148,5443,Interactions Corporation,operating,Boston,Franklin,3,0,22450000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,72900000,1,3.083333333,1,high,high,high,low,high,3,1,1,0,2
5149,5444,Interactive Bid Games Inc,operating,Los Angeles,Santa Monica,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,0,0,1,low_medium,low,low,low,low,1,0,0,0,0
5150,5445,Interactive Motion Technologies,operating,Boston,Watertown,1,0,3.00E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E+05,1,0,1,low,low,low,low,low,0,0,0,0,0
5151,5446,Interactive Performance Solutions,operating,Seattle,Shoreline,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E+05,1,0,1,low_medium,low,low,high,low,1,0,0,1,0
5152,5447,Interactive Supercomputing,acquired,Boston,Waltham,2,0,15500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.10E+07,1,1.75,1,high,high,low,low,high,3,1,0,0,2
5153,5448,Interana,operating,SF Bay Area,Menlo Park,1,0,8199999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8199999,1,0,1,high_medium,low,low,low,medium,2,0,0,0,1
5154,5449,Intercept Pharmaceuticals,operating,New York City,New York,2,0,5.50E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.10E+08,0,2.5,1,high,high,low,low,high,3,1,0,0,2
5155,5450,interclick,acquired,New York City,New York,1,0,18100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18100000,0,0,1,high_medium,low,low,low,high,2,0,0,0,2
5156,5451,Intercom,operating,SF Bay Area,San Francisco,5,1750000,2.90E+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,59750000,1,2.583333333,1,high,high,high,high,high,3,1,1,1,2
5157,5452,Intercommunity Cancer Centers of America,operating,Atlanta,Roswell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5158,5453,Interesante.com,operating,SF Bay Area,Menlo Park,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00E+05,1,0,1,low_medium,low,low,low,low,1,0,0,0,0
5159,5454,Intergloss,operating,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,low,low,low,low,low,0,0,0,0,0
5160,5455,Interlace Medical,acquired,Boston,Framingham,1,0,2.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.00E+07,0,0,1,high,low,low,low,high,3,0,0,0,2
5161,5456,Interleukin Genetics,operating,Boston,Waltham,2,0,3.00E+06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.50E+07,0,0.833333333,1,high_medium,low,low,low,medium,2,0,0,0,1
5162,5457,Interlude,operating,New York City,New York,3,3250000,1.60E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35250000,1,2.666666667,1,high,high,high,high,high,3,1,1,1,2
5163,5458,Intermedia,operating,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5164,5459,InterMetro Communications,operating,Los Angeles,Simi Valley,2,0,798103,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1596206,1,1.25,1,low_medium,low,low,low,low,1,0,0,0,0
5165,5460,Intermolecular,operating,SF Bay Area,San Jose,3,0,62619999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,110239999,1,4.416666667,1,high,high,high,low,high,3,1,1,0,2
5166,5461,Internal Gaming,operating,Los Angeles,Thousand Oaks,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,1,low,low,low,low,low,0,0,0,0,0
5167,5462,Internet Media Labs,operating,New York City,New York,1,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,1,0,1,low,low,low,low,low,0,0,0,0,0
5168,5463,Interplay Entertainment,operating,Los Angeles,Beverly Hills,1,0,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980000,0,0,1,low_medium,low,low,low,low,1,0,0,0,0
5169,5464,Intersection Technologies,operating,Los Angeles,San Pedro,2,0,1169625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169625,1,0.75,1,low_medium,low,low,low,low,1,0,0,0,0
5170,5465,InterStelNet,operating,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,low,low,low,low,low,0,0,0,0,0
5171,5466,Interviewstreet,operating,SF Bay Area,Mountain View,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+05,1,0,1,low,low,low,low,low,0,0,0,0,0
5172,5467,Interwise,operating,Boston,Cambridge,1,0,9.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E+06,1,0,1,high_medium,low,low,low,medium,2,0,0,0,1
