"","name","status","region","city","funding_rounds","seed","venture","equity_crowdfunding","undisclosed","convertible_note","debt_financing","angel","grant","private_equity","post_ipo_equity","post_ipo_debt","secondary_market","product_crowdfunding","round_A","round_B","round_C","round_D","round_E","round_F","round_G","round_H","total_investment","market_type","diff_funding_year","status_label","total_investment_label","diff_funding_year_label","funding_rounds_label","seed_label","venture_label","total_investment_cde","diff_funding_year_cde","funding_rounds_cde","seed_cde","venture_cde"
"132","ABS Medical","operating","Boston","Quincy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"133","Acacia Communications","operating","Boston","Maynard",2,0,2e+07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.3e+07,1,1.41666666666667,1,"high","high","low","low","high",3,1,0,0,2
"134","Academia.edu","operating","SF Bay Area","San Francisco",4,600000,15600000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33400000,1,5.83333333333333,1,"high","high","high","high","high",3,1,1,1,2
"135","Academic Earth","acquired","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"low","low","low","low","low",0,0,0,0,0
"136","AcademixDirect","operating","SF Bay Area","Mountain View",1,0,1e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2e+07,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"137","AcadiaSoft","operating","Boston","Pembroke",1,0,4e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e+06,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"138","Accela","operating","SF Bay Area","San Ramon",2,0,5e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+07,1,1.75,1,"high","high","low","low","high",3,1,0,0,2
"139","Accelalox","operating","SF Bay Area","Menlo Park",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"140","Accelera Mobile Broadband","operating","SF Bay Area","Santa Clara",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"141","Accelerate Mobile Apps","operating","SF Bay Area","Scotts Valley",1,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"142","Accelerize New Media","operating","Los Angeles","Los Angeles",3,0,1045500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4045500,1,3.91666666666667,1,"high_medium","high","high","low","low",2,1,1,0,0
"143","Acceleron Pharma","operating","Boston","Cambridge",6,0,112201127,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,204701127,1,5.33333333333333,1,"high","high","high","low","high",3,1,1,0,2
"144","AccelGolf","closed","Boston","Cambridge",7,18000,150000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,457282,0,1.91666666666667,0,"low_medium","high","high","low","low",1,1,1,0,0
"145","Accelitec","operating","Seattle","Bellingham",3,0,4605841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5705841,1,4,1,"high_medium","high","high","low","medium",2,1,1,0,1
"146","Accellion","operating","SF Bay Area","Palo Alto",2,1410901,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25410901,1,0.166666666666667,1,"high","low","low","high","medium",3,0,0,1,1
"147","AccelOps","operating","SF Bay Area","Santa Clara",2,0,2.5e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5e+07,1,4.58333333333333,1,"high","high","low","low","high",3,1,0,0,2
"148","Accept Software","acquired","SF Bay Area","Santa Clara",4,0,25305000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46360000,0,5.16666666666667,2,"high","high","high","low","high",3,1,1,0,2
"149","Accertify","acquired","Chicago","Itasca",3,0,7131124,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13562248,0,1.91666666666667,2,"high_medium","high","high","low","medium",2,1,1,0,1
"150","Access Closure","acquired","SF Bay Area","Mountain View",3,0,13793098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13793098,0,2.5,2,"high_medium","high","high","low","high",2,1,1,0,2
"151","Access Network","operating","New York City","New York",2,0,1700000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4900000,0,1,1,"high_medium","low","low","low","medium",2,0,0,0,1
"152","Access Northeast","acquired","Boston","Marlborough",1,0,1999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999998,0,0,2,"low_medium","low","low","low","medium",1,0,0,0,1
"153","Access Psychiatry Solutions","operating","Seattle","Shoreline",1,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"154","AccessSportsMedia.com","operating","Los Angeles","Los Angeles",2,0,2e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4e+07,0,2.16666666666667,1,"high","high","low","low","high",3,1,0,0,2
"155","Accion","operating","Boston","Boston",2,0,2.3e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3e+07,0,0.5,1,"high","low","low","low","high",3,0,0,0,2
"156","Acco Brands","operating","Chicago","Lake Zurich",1,0,1e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2e+07,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"157","ACCO Semiconductor","operating","SF Bay Area","Sunnyvale",3,0,33331814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,66663628,1,3.5,1,"high","high","high","low","high",3,1,1,0,2
"158","Accolo","operating","SF Bay Area","Larkspur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"159","Accompani","operating","SF Bay Area","Los Altos",2,0,20600000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,41200000,1,0.416666666666667,1,"high","low","low","low","high",3,0,0,0,2
"160","AccountNow","operating","SF Bay Area","San Ramon",4,0,34072000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,55322000,0,3.5,1,"high","high","high","low","high",3,1,1,0,2
"161","Accruent","operating","Los Angeles","Santa Monica",2,0,3.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2e+07,1,3.75,1,"high","high","low","low","high",3,1,0,0,2
"162","Accuradio","operating","Chicago","Chicago",1,0,2500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5e+06,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"163","AccuRev","operating","Boston","Concord",1,0,2100000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4200000,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"164","AccuSilicon","operating","SF Bay Area","Santa Clara",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"165","Ace Metrix","operating","Los Angeles","El Segundo",5,0,18700000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,35700000,0,3.75,1,"high","high","high","low","high",3,1,1,0,2
"166","ACE Portal","operating","New York City","New York",1,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"167","Acesis","operating","SF Bay Area","Mountain View",1,0,3638201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638201,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"168","Acetylon Pharmaceuticals","operating","Boston","Boston",6,0,36250000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,187500000,1,3.91666666666667,1,"high","high","high","low","high",3,1,1,0,2
"169","Aceva Technologies","acquired","SF Bay Area","San Mateo",1,0,5280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10560000,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"170","Achaogen","operating","SF Bay Area","South San Francisco",3,0,8.2e+07,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,182905707,0,6.41666666666667,1,"high","high","high","low","high",3,1,1,0,2
"171","AchieveIt Online","operating","Atlanta","Atlanta",3,1500000,1500000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5100000,1,1,1,"high_medium","low","high","high","medium",2,0,1,1,1
"172","AchieveMint","operating","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"173","Achievers","operating","SF Bay Area","San Francisco",4,0,49122326,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,84244652,0,3.08333333333333,1,"high","high","high","low","high",3,1,1,0,2
"174","Achronix Semiconductor","operating","SF Bay Area","Santa Clara",5,0,132242436,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,258176263,1,6.16666666666667,1,"high","high","high","low","high",3,1,1,0,2
"175","Achvr","operating","Boston","Boston",1,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"176","Acid Labs","operating","Los Angeles","Santa Monica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"177","ACKme Networks","operating","SF Bay Area","Los Gatos",1,1400000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2800000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"178","Acompli","acquired","SF Bay Area","San Francisco",1,0,7300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14600000,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"179","Acopia Networks","acquired","Boston","Lowell",1,0,2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+07,1,0,2,"high_medium","low","low","low","high",2,0,0,0,2
"180","Acorio","operating","Boston","Boston",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"181","Acoustic Technologies","acquired","Austin","Austin",1,0,7974296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7974296,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"182","Acquaintable","acquired","New York City","New York",1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,1,0,2,"low","low","low","low","low",0,0,0,0,0
"183","Acquia","operating","Boston","Burlington",7,0,118500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2.37e+08,1,6.66666666666667,1,"high","high","high","low","high",3,1,1,0,2
"184","Acronym Media, Inc.","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"185","ACT Biotech","operating","SF Bay Area","San Francisco",6,0,24980000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51460000,1,2.08333333333333,1,"high","high","high","low","high",3,1,1,0,2
"186","ActBlue","operating","Boston","Cambridge",1,0,22123893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44247786,1,0,1,"high","low","low","low","high",3,0,0,0,2
"187","Actelis Networks","operating","SF Bay Area","Fremont",6,0,57616859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,94616859,1,6.41666666666667,1,"high","high","high","low","high",3,1,1,0,2
"188","Actiance","operating","SF Bay Area","Belmont",1,0,15600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600000,1,0,1,"high_medium","low","low","low","high",2,0,0,0,2
"189","Actifio","operating","Boston","Waltham",5,0,207500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4.15e+08,1,3.66666666666667,1,"high","high","high","low","high",3,1,1,0,2
"190","Actinium Pharmaceuticals","operating","New York City","New York",2,0,6636720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000720,1,2.16666666666667,1,"high_medium","high","low","low","medium",2,1,0,0,1
"191","Action Engine","acquired","Seattle","Bellevue",5,0,58200000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,116400000,1,7.16666666666667,2,"high","high","high","low","high",3,1,1,0,2
"192","ActionIQ","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"193","ActionRun","operating","SF Bay Area","Mountain View",1,0,1510005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510005,1,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"194","ActionX","operating","New York City","New York",2,0,6e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2e+07,1,1,1,"high_medium","low","low","low","medium",2,0,0,0,1
"195","ACTIV Financial Systems","operating","Chicago","Chicago",1,0,2.5e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5e+07,1,0,1,"high","low","low","low","high",3,0,0,0,2
"196","Activ Technologies","operating","Atlanta","Roswell",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"197","Activate Networks","operating","Boston","Newton",3,0,1.6e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.2e+07,0,2.25,1,"high","high","high","low","high",3,1,1,0,2
"198","Activation Media","operating","New York City","New York",2,705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705000,0,3.5,1,"low_medium","high","low","high","low",1,1,0,1,0
"199","Active Endpoints","operating","Boston","Waltham",5,0,22500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.5e+07,1,6.08333333333333,1,"high","high","high","low","high",3,1,1,0,2
"200","Active International","operating","New York City","Pearl River",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5e+07,0,0,1,"high","low","low","low","low",3,0,0,0,0
"201","Active Storage","closed","Los Angeles","Torrance",4,0,1.5e+07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24400000,1,2.75,0,"high","high","high","low","high",3,1,1,0,2
"202","Active Voice Corporation","acquired","Seattle","Seattle",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"low","low","low","low","low",0,0,0,0,0
"203","Activehours","operating","SF Bay Area","Palo Alto",1,4099999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099999,1,0,1,"high_medium","low","low","high","low",2,0,0,1,0
"204","Actively Learn","operating","Seattle","Seattle",1,899955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899955,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"205","ActivePath","operating","New York City","New York",2,0,1e+07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23250001,0,1.16666666666667,1,"high","low","low","low","medium",3,0,0,0,1
"206","ActiveRain","operating","Seattle","Seattle",1,0,2750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750000,0,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"207","ActivIdentity","acquired","SF Bay Area","Fremont",1,0,5422959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5422959,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"208","ActivityHero","operating","SF Bay Area","San Jose",2,0,2200000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4400000,0,2.5,1,"high_medium","high","low","low","medium",2,1,0,0,1
"209","ACTON","operating","Los Angeles","Altadena",2,0,2e+06,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4500000,0,1,1,"high_medium","low","low","low","medium",2,0,0,0,1
"210","ACTV8me","operating","Los Angeles","Beverly Hills",4,0,1999973,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11879704,1,1.25,1,"high_medium","low","high","low","medium",2,0,1,0,1
"211","ActX","operating","Seattle","Seattle",2,1920391,750003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670394,1,0.5,1,"low_medium","low","low","high","low",1,0,0,1,0
"212","Acucela","operating","Seattle","Seattle",1,0,439603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439603,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"213","AcuityAds","operating","New York City","New York",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+06,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"214","Acumatica","operating","Seattle","Kirkland",4,0,23300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23300000,1,4.91666666666667,1,"high","high","high","low","high",3,1,1,0,2
"215","Acumen Pharmaceuticals","operating","SF Bay Area","Livermore",2,700000,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,1,6.66666666666667,1,"low_medium","high","low","high","medium",1,1,0,1,1
"216","Acumentrics","operating","Boston","Westwood",2,0,18100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18100000,0,3.25,1,"high_medium","high","low","low","high",2,1,0,0,2
"217","Acunote","operating","SF Bay Area","Foster City",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"218","Acupera","operating","SF Bay Area","San Francisco",3,0,6e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2e+07,0,3,1,"high_medium","high","high","low","medium",2,1,1,0,1
"219","Acusphere","operating","Boston","Lexington",2,0,7500000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+07,1,0.583333333333333,1,"high_medium","low","low","low","medium",2,0,0,0,1
"220","Acustom Apparel","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"221","Acylin Therapeutics","operating","Seattle","Seattle",2,0,6400000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12800000,1,1.33333333333333,1,"high_medium","high","low","low","medium",2,1,0,0,1
"222","Ad Hoc Labs","operating","Los Angeles","Los Angeles",2,0,2e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4e+06,1,1,1,"high_medium","low","low","low","medium",2,0,0,0,1
"223","Ad Infuse","acquired","SF Bay Area","San Francisco",3,600000,1.7e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34600000,1,3,2,"high","high","high","high","high",3,1,1,1,2
"224","Ad Summos","operating","New York City","New York",2,0,3049999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549999,0,1.16666666666667,1,"high_medium","low","low","low","medium",2,0,0,0,1
"225","Adagio Medical","operating","Los Angeles","Laguna Hills",2,2500001,4137110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6637111,0,1.33333333333333,1,"high_medium","high","low","high","medium",2,1,0,1,1
"226","Adallom","operating","SF Bay Area","Menlo Park",2,0,19500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.9e+07,0,1.08333333333333,1,"high","low","low","low","high",3,0,0,0,2
"227","Adamas Pharmaceuticals","operating","SF Bay Area","Emeryville",4,0,8.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.64e+08,0,4.41666666666667,1,"high","high","high","low","high",3,1,1,0,2
"228","Adap.tv","acquired","SF Bay Area","San Mateo",5,1000000,47500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,91500000,0,4.08333333333333,2,"high","high","high","high","high",3,1,1,1,2
"229","Adapt Technologies","acquired","Los Angeles","Pasadena",1,0,1e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2e+07,0,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"230","Adapteva","operating","Boston","Lexington",3,0,5100000,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11054000,1,4.16666666666667,1,"high_medium","high","high","low","medium",2,1,1,0,1
"231","Adaptive Advertising, Inc.","operating","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"232","Adaptive Biotechnologies","operating","Seattle","Seattle",3,0,109999480,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,222498960,1,0.583333333333333,1,"high","low","high","low","high",3,0,1,0,2
"233","Adaptive Digital Power","operating","SF Bay Area","San Jose",1,0,4e+06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8e+06,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"234","Adaptive Planning","operating","SF Bay Area","Mountain View",4,0,84500000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.47e+08,1,6.16666666666667,1,"high","high","high","low","high",3,1,1,0,2
"235","Adaptive TCR","closed","Seattle","Seattle",2,0,10350000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20700000,1,1.16666666666667,0,"high_medium","low","low","low","medium",2,0,0,0,1
"236","AdaptiveBlue","operating","New York City","New York",4,0,24020000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30040000,1,4.83333333333333,1,"high","high","high","low","high",3,1,1,0,2
"237","Adaptly","operating","New York City","New York",4,700000,12500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25700000,0,1.66666666666667,1,"high","high","high","high","medium",3,1,1,1,1
"238","Adapx","operating","Seattle","Seattle",6,0,3e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.9e+07,0,5.33333333333333,1,"high","high","high","low","high",3,1,1,0,2
"239","Adar IT","acquired","Chicago","Lincolnwood",1,0,2400000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4800000,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"240","ADARA","operating","SF Bay Area","Mountain View",4,0,44115160,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,75830320,0,7,1,"high","high","high","low","high",3,1,1,0,2
"241","Adatao","operating","SF Bay Area","Sunnyvale",1,0,1.3e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6e+07,1,0,1,"high","low","low","low","medium",3,0,0,0,1
"242","AdBm Technologies","operating","Austin","Austin",1,0,1300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600000,1,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"243","adBrite","acquired","SF Bay Area","San Francisco",4,0,40400000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,80800000,0,7.66666666666667,2,"high","high","high","low","high",3,1,1,0,2
"244","Adcade","operating","New York City","New York",2,1500000,5e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11500000,0,1,1,"high_medium","low","low","high","medium",2,0,0,1,1
"245","AdCare Health Systems","operating","Atlanta","Roswell",6,0,18050000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34358700,0,4.25,1,"high","high","high","low","high",3,1,1,0,2
"246","Adchemy","acquired","SF Bay Area","Foster City",7,0,119175000,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,207366000,0,6.58333333333333,2,"high","high","high","low","high",3,1,1,0,2
"247","Adconion Media Group","acquired","Los Angeles","Santa Monica",3,0,1.14e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.94e+08,0,4.25,2,"high","high","high","low","high",3,1,1,0,2
"248","Addapp","operating","SF Bay Area","San Francisco",1,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"249","Addepar","operating","SF Bay Area","Mountain View",2,0,65839694,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,131679388,1,2.83333333333333,1,"high","high","low","low","high",3,1,0,0,2
"250","AddonTV","operating","Los Angeles","Beverly Hills",1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"251","Addoway","operating","SF Bay Area","San Francisco",1,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"252","AddressReport","operating","New York City","New York",1,0,2e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+05,1,0,1,"low","low","low","low","low",0,0,0,0,0
"253","Addus HealthCare","operating","Chicago","Palatine",1,0,1240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240000,0,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"254","Addvocate","operating","SF Bay Area","San Francisco",2,339000,2390000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5119000,1,0.166666666666667,1,"high_medium","low","low","low","medium",2,0,0,0,1
"255","Addy","operating","SF Bay Area","San Francisco",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+05,1,0.75,1,"low","low","low","low","low",0,0,0,0,0
"256","aDealio","operating","Austin","Austin",2,0,1e+06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1,0.416666666666667,1,"low_medium","low","low","low","low",1,0,0,0,0
"257","AdelaVoice","operating","Boston","Boston",1,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"258","Adelphic Mobile","operating","Boston","Waltham",2,2000000,1e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2e+07,1,0.666666666666667,1,"high_medium","low","low","high","medium",2,0,0,1,1
"259","Aden & Anais","operating","New York City","Brooklyn",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"260","Adept Cloud","acquired","SF Bay Area","San Mateo",2,0,1015000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1715000,1,0.0833333333333333,2,"low_medium","low","low","low","low",1,0,0,0,0
